"game_id","idTeam","team_id","game","agg_plusminusTeam","agg_ptsTeam","agg_pctFG3Team","agg_pctFG2Team","agg_astTeam","agg_stlTeam","agg_blkTeam","agg_tovTeam","agg_pfTeam","agg_orebTeam","agg_drebTeam","agg_ftmTeam","B2BTeam","plusminusTeam","segSeason","win","opp_idTeam","opp_agg_plusminusTeam","opp_agg_ptsTeam","opp_agg_pctFG3Team","opp_agg_pctFG2Team","opp_agg_astTeam","opp_agg_stlTeam","opp_agg_blkTeam","opp_agg_tovTeam","opp_agg_pfTeam","opp_agg_orebTeam","opp_agg_drebTeam","opp_agg_ftmTeam","opp_B2BTeam","WL_diff","rest_diff"
21300371,1610612761,1610612761,23,0.173913043478261,94.2173913043478,0.322882453061026,0.449735131973075,17.5217391304348,6.69565217391304,4.56521739130435,14.1739130434783,21.4347826086957,11.4347826086957,29.3478260869565,18.6521739130435,FALSE,-2,2,0,1610612766,-1.65384615384615,87.0769230769231,0.290061812035794,0.429719399485642,18.3846153846154,6.34615384615385,5.03846153846154,12.9230769230769,18.6923076923077,10.3846153846154,31.1153846153846,17.8076923076923,TRUE,-0.0317725752508361,3
21300372,1610612737,1610612737,26,0.5,96.3076923076923,0.349010338352019,0.484449887848687,23.8461538461538,8.11538461538461,4.15384615384615,14.4615384615385,18.0384615384615,8.5,30.6923076923077,15.3461538461538,FALSE,17,2,1,1610612758,-2.625,94.8333333333333,0.311056183780017,0.447264894685232,19.6666666666667,7.875,3.58333333333333,13.4583333333333,22.25,10.9583333333333,29.7083333333333,18.75,TRUE,0.208333333333333,1
21300373,1610612738,1610612738,27,-0.740740740740741,91.4814814814815,0.335256444426701,0.466404638127274,17.5925925925926,6.51851851851852,4.44444444444444,15.4444444444444,20.6666666666667,9.85185185185185,30.0740740740741,15.0740740740741,FALSE,-1,2,0,1610612765,-0.888888888888889,96.2592592592593,0.287463920923674,0.476506070502723,19.1481481481481,8.51851851851852,4.88888888888889,14.8518518518519,19.8148148148148,13.7037037037037,29.4444444444444,16.4444444444444,FALSE,0,0
21300374,1610612751,1610612751,25,-4.36,92.92,0.333550538848089,0.451504355976452,19.12,6.4,3.8,14.08,21.64,9.6,29.92,19.04,FALSE,-6,2,0,1610612764,-1.375,94.1666666666667,0.369264512719572,0.448933255149463,22.2916666666667,8.29166666666667,4.33333333333333,15.2083333333333,18.7083333333333,10.125,30.0833333333333,14.625,FALSE,-0.0566666666666667,0
21300375,1610612749,1610612749,25,-8.56,86.16,0.3420865140868,0.418222920325068,19.6,6.6,5.24,15.56,19.56,10.32,27.84,14.68,FALSE,-6,2,0,1610612752,-3.32,90.68,0.326502091401394,0.453196719302162,19.12,8.24,4.48,12.04,21.4,10.2,26.76,13.48,FALSE,-0.08,2
21300376,1610612750,1610612750,26,3.34615384615385,101.115384615385,0.325599024554906,0.43798134133819,22.1153846153846,8.96153846153846,2.92307692307692,13.5769230769231,16.3846153846154,12.9230769230769,30.6923076923077,20.7307692307692,FALSE,11,2,1,1610612757,6.81481481481481,104.296296296296,0.399123069393305,0.460819490904326,22.8148148148148,5.77777777777778,4.48148148148148,13.7407407407407,17.8518518518519,12.7037037037037,31.5925925925926,17.9259259259259,TRUE,-0.353276353276353,1
21300377,1610612742,1610612742,25,1.4,98.96,0.365995425223242,0.472157033776648,21.96,8.76,4.12,14.16,19.84,9.56,29.8,15.88,FALSE,14,2,1,1610612763,-3.6,89.88,0.323127147362441,0.455785413963015,20.48,6.8,3.8,13.4,19,10.56,29.44,15.36,TRUE,0.16,3
21300378,1610612756,1610612756,24,2.16666666666667,98.2916666666667,0.357922268026837,0.483582826098096,18,8.16666666666667,4.75,15.1666666666667,20.375,10.2083333333333,29.9583333333333,16.5,FALSE,-7,2,0,1610612759,8.44,98.76,0.378260881214576,0.506519360525175,24.08,7.68,4.16,14.2,17,8.4,32.56,11.68,FALSE,-0.176666666666667,1
21300379,1610612745,1610612745,26,4.61538461538461,102.884615384615,0.339479987168902,0.515449486757717,19.6153846153846,7.76923076923077,6.15384615384615,17,20.4230769230769,10.8846153846154,33.8461538461538,21.8076923076923,FALSE,15,2,1,1610612741,-1.16666666666667,87.375,0.308143259822069,0.422936050871451,20.5833333333333,6,4.66666666666667,15.4166666666667,19.125,12.0833333333333,31.875,16.7916666666667,FALSE,0.240384615384615,1
21300380,1610612746,1610612746,27,5.03703703703704,100.259259259259,0.323540011949822,0.502006396833266,22.7037037037037,8,4.14814814814815,13.962962962963,21.5555555555556,9.74074074074074,31.2592592592593,20.0740740740741,FALSE,13,2,1,1610612740,0.291666666666667,98.25,0.362562408216475,0.44998268901763,21.5,8.75,6.41666666666667,12.8333333333333,20.75,12.625,28.5416666666667,17.4583333333333,TRUE,0.171296296296296,1
21300381,1610612760,1610612760,25,6.88,101.4,0.320239113793353,0.489429201882332,20.92,7.92,6.12,15.72,21.12,10.96,34.68,20.68,FALSE,12,2,1,1610612741,-1.72,87.64,0.312484196095853,0.425720101373906,20.8,6.08,4.56,15.48,19.12,11.96,31.56,16.64,TRUE,0.44,1
21300382,1610612744,1610612744,27,2.74074074074074,99.2222222222222,0.39418770308962,0.469180654716676,21.7037037037037,7.11111111111111,4.74074074074074,16.3703703703704,22,10.2222222222222,33.5555555555556,16,FALSE,-2,2,0,1610612759,8.38461538461539,99.1153846153846,0.378669650740511,0.505989909089146,24.0384615384615,7.76923076923077,4.15384615384615,14.3461538461538,17,8.61538461538461,32.5384615384615,11.9615384615385,TRUE,-0.250712250712251,1
21300383,1610612755,1610612755,27,-9.25925925925926,97.8148148148148,0.314563063406595,0.470725678122018,21.7777777777778,8.22222222222222,4.25925925925926,17.2592592592593,20.0740740740741,11.1481481481481,32.0740740740741,15.2592592592593,FALSE,1,2,1,1610612751,-4.42307692307692,93.4615384615385,0.337205188452833,0.455909485971552,19.4615384615385,6.46153846153846,3.84615384615385,14.0769230769231,21.7307692307692,9.42307692307692,29.7692307692308,19.0769230769231,FALSE,-0.0868945868945869,2
21300384,1610612737,1610612737,27,1.11111111111111,97.3333333333333,0.358306251746389,0.487671320573868,24.3703703703704,8.07407407407407,4.22222222222222,14.5555555555556,18.1481481481481,8.51851851851852,30.8518518518519,15.3333333333333,FALSE,33,2,1,1610612762,-8.06896551724138,89.8965517241379,0.319810564759704,0.446901717090307,18.9655172413793,6.89655172413793,4.68965517241379,15.1724137931034,20.9655172413793,11.448275862069,27.9655172413793,15.5172413793103,FALSE,0.277139208173691,0
21300385,1610612739,1610612739,25,-5.24,91.52,0.335568929709832,0.433655899446852,18.2,7.28,3.96,14.8,18.4,11.32,30.48,15.16,FALSE,3,2,1,1610612749,-8.46153846153846,86.7307692307692,0.34291535445409,0.418804090056155,19.3461538461538,6.5,5.23076923076923,15.8076923076923,19.7692307692308,10.4230769230769,28.3461538461538,15.0769230769231,FALSE,0.167692307692308,1
21300386,1610612765,1610612765,28,-0.821428571428571,96.6428571428571,0.29042486554677,0.477637879460178,19.25,8.71428571428571,4.85714285714286,14.8928571428571,19.75,13.6785714285714,29.2142857142857,16.3928571428571,FALSE,-10,2,0,1610612766,-1.51851851851852,87.7037037037037,0.299071868380147,0.430077715778542,18.3703703703704,6.37037037037037,4.88888888888889,13.1851851851852,18.8888888888889,10.2592592592593,31.1851851851852,17.962962962963,FALSE,0.0198412698412699,0
21300387,1610612748,1610612748,26,7.23076923076923,99.4615384615385,0.367432212061899,0.539289362715493,22.8846153846154,9.19230769230769,4.92307692307692,14.9230769230769,19.6538461538462,6.15384615384615,28.3846153846154,18,FALSE,19,2,1,1610612758,-3.2,95.32,0.314613936428816,0.449084443825359,19.88,7.8,3.48,13.44,22.16,10.8,29.56,18.84,FALSE,0.450769230769231,0
21300388,1610612754,1610612754,26,7.03846153846154,93.8076923076923,0.349767998222858,0.464821662164812,19.5384615384615,7,6,14.8461538461538,18.9230769230769,9.34615384615385,32.6538461538462,17.9615384615385,FALSE,33,2,1,1610612745,5,103.111111111111,0.340374667778808,0.518580987248172,19.7407407407407,7.77777777777778,6.11111111111111,16.8518518518519,20.4814814814815,10.8148148148148,33.6296296296296,21.4814814814815,FALSE,0.13960113960114,0
21300389,1610612742,1610612742,26,1.88461538461538,99.1923076923077,0.364739190919784,0.47720669693378,22.0769230769231,8.84615384615385,4.34615384615385,14.1923076923077,19.6923076923077,9.61538461538461,29.8461538461538,16.0384615384615,FALSE,-1,2,0,1610612761,0.0833333333333333,94.5416666666667,0.319044402132201,0.451829501474197,17.7083333333333,6.83333333333333,4.54166666666667,14.2916666666667,21.7083333333333,11.625,29.5416666666667,18.4583333333333,FALSE,0.201923076923077,0
21300390,1610612743,1610612743,25,1.68,97.68,0.34797821231953,0.458607519543544,21.04,6.88,5.6,14.04,20.8,12.44,31.92,17.4,FALSE,-4,2,0,1610612756,1.8,98.4,0.362272043972431,0.48274697574074,17.92,8.16,4.84,15.32,20.52,10.32,29.92,16.56,FALSE,0,1
21300391,1610612747,1610612747,26,-3,96.4615384615385,0.365154879620818,0.451764109300765,22.3076923076923,6.61538461538461,5.80769230769231,14.3076923076923,19.7692307692308,9.65384615384615,31.3076923076923,14.9615384615385,FALSE,13,2,1,1610612750,3.62962962962963,101.814814814815,0.327185025594783,0.441279329697036,22.2962962962963,8.92592592592593,2.85185185185185,13.5185185185185,16.4814814814815,12.8888888888889,31.0740740740741,20.7407407407407,FALSE,-0.0199430199430199,1
21300392,1610612752,1610612752,26,-2.96153846153846,91.3076923076923,0.329891785822166,0.449227614713617,19.3846153846154,8.34615384615385,4.53846153846154,12.1153846153846,21.7692307692308,10.3461538461538,27.1538461538462,13.5,FALSE,-8,2,0,1610612763,-4,89.9230769230769,0.327793197250211,0.453127000605463,20.5769230769231,6.96153846153846,3.73076923076923,13.4615384615385,19.2307692307692,11,29.1153846153846,15.1153846153846,FALSE,-0.0769230769230769,0
21300393,1610612738,1610612738,28,-0.75,92,0.335187761887652,0.469021706039962,17.75,6.57142857142857,4.32142857142857,15.5357142857143,20.6428571428571,9.78571428571429,30.1785714285714,15.25,FALSE,-7,2,0,1610612764,-1.08,94.92,0.378493932210789,0.446270042590543,22.16,8.32,4.4,15.24,18.84,10.48,30.16,15.04,FALSE,-0.0114285714285715,0
21300394,1610612766,1610612766,28,-1.10714285714286,88.7142857142857,0.299105015937999,0.434505442145524,18.3928571428571,6.57142857142857,5.07142857142857,13.1785714285714,18.8214285714286,10.25,31.25,18.2142857142857,TRUE,-3,2,0,1610612762,-8.9,89.7333333333333,0.314705768156603,0.446040080906595,19.0333333333333,6.86666666666667,4.8,15.2,20.8333333333333,11.6333333333333,28.1,15.4,TRUE,0.230952380952381,0
21300395,1610612753,1610612753,27,-4,92.8518518518518,0.34502401404501,0.455553350593742,19.3333333333333,7.48148148148148,4.37037037037037,15.1111111111111,19.7037037037037,8.96296296296296,32,15.2962962962963,FALSE,-5,2,0,1610612758,-3.80769230769231,95.6153846153846,0.314751162650085,0.458439184151603,20.0769230769231,8.03846153846154,3.38461538461538,13.6923076923077,21.9230769230769,10.6538461538462,29.3846153846154,18.5,TRUE,0.0270655270655271,2
21300396,1610612765,1610612765,29,-1.13793103448276,96.9655172413793,0.298401219508425,0.476607648928098,19.2068965517241,8.6551724137931,5.03448275862069,14.9655172413793,19.6551724137931,13.8275862068966,29.1034482758621,16.1724137931034,TRUE,-17,2,0,1610612745,3.64285714285714,102.321428571429,0.334711936137357,0.516189269961659,19.3928571428571,7.89285714285714,6.10714285714286,16.75,20.3928571428571,10.8571428571429,33.2857142857143,21.1785714285714,TRUE,-0.158866995073892,0
21300397,1610612741,1610612741,26,-2.11538461538462,87.9230769230769,0.311075652744686,0.426173174397987,20.7692307692308,6.15384615384615,4.61538461538461,15.5384615384615,19,11.9230769230769,31.4615384615385,17.1153846153846,FALSE,16,2,1,1610612739,-4.92307692307692,92.3846153846154,0.33777232252319,0.431934091348468,18.1923076923077,7.19230769230769,4.26923076923077,14.6923076923077,18.5384615384615,11.5769230769231,30.7692307692308,15.5384615384615,TRUE,-0.0384615384615385,1
21300398,1610612749,1610612749,27,-8.25925925925926,87.6296296296296,0.342986177852343,0.418942279730653,19.4444444444444,6.51851851851852,5.2962962962963,15.6666666666667,19.8888888888889,10.5555555555556,28.7037037037037,15.2962962962963,TRUE,10,2,1,1610612755,-8.89285714285714,98.6428571428571,0.314412412127295,0.475040807323897,22.2857142857143,8.21428571428571,4.17857142857143,17.25,20.1071428571429,11.1785714285714,32.25,15.0714285714286,TRUE,-0.100529100529101,0
21300399,1610612759,1610612759,27,8.14814814814815,99.2962962962963,0.379734012098545,0.504573317474136,23.9259259259259,7.85185185185185,4.07407407407407,14.5185185185185,16.7777777777778,8.62962962962963,32.4444444444444,12,FALSE,-13,2,0,1610612760,7.07692307692308,101.615384615385,0.330999147878224,0.489557064240258,21.1153846153846,8.07692307692308,6.15384615384615,15.7307692307692,21.3461538461538,10.8461538461538,34.6923076923077,20.3461538461538,FALSE,-0.0299145299145299,0
21300400,1610612756,1610612756,26,1.88461538461538,98.5769230769231,0.361913164453129,0.480561550747862,17.9615384615385,8.19230769230769,4.96153846153846,15.1538461538462,20.5,10.2692307692308,30.1153846153846,16.7307692307692,TRUE,15,2,1,1610612742,1.77777777777778,99.5185185185185,0.36886701630018,0.47857999387274,22.4074074074074,9,4.2962962962963,14.2962962962963,19.5925925925926,9.66666666666667,30,15.6666666666667,TRUE,0.0213675213675213,0
21300401,1610612757,1610612757,28,6.17857142857143,104.464285714286,0.39736867405783,0.461557419139225,22.6785714285714,5.75,4.46428571428571,13.7142857142857,18.1785714285714,12.6071428571429,31.7142857142857,17.8214285714286,FALSE,3,2,1,1610612740,-0.24,98.12,0.362059911887816,0.448421737621308,21.68,8.64,6.2,12.76,20.8,12.84,28.88,17.32,FALSE,0.345714285714286,0
21300402,1610612744,1610612744,28,2.57142857142857,99.3214285714286,0.389326160698171,0.473005316563961,21.8571428571429,7.35714285714286,4.71428571428571,16.6428571428571,21.9642857142857,10.3214285714286,33.5714285714286,15.7857142857143,FALSE,19,2,1,1610612747,-2.40740740740741,96.7407407407407,0.365275848991587,0.457003228918627,22.4814814814815,6.62962962962963,5.92592592592593,14.4814814814815,19.7407407407407,9.55555555555556,31.4814814814815,14.8888888888889,TRUE,0.0185185185185185,1
21300403,1610612746,1610612746,28,5.32142857142857,100.535714285714,0.3255318095526,0.500112582369104,22.7857142857143,7.85714285714286,4.28571428571429,13.7857142857143,21.3571428571429,9.78571428571429,31.5,20.4642857142857,FALSE,21,2,1,1610612743,1.46153846153846,97.7307692307692,0.343644208678281,0.458502705443453,20.9230769230769,6.80769230769231,5.65384615384615,14.1153846153846,21.0384615384615,12.3846153846154,32.3076923076923,17.6923076923077,TRUE,0.104395604395604,2
21300404,1610612754,1610612754,27,8,94.5555555555556,0.353907645012325,0.468481465923018,19.8888888888889,7.14814814814815,6.03703703703704,14.962962962963,19,9.33333333333333,32.962962962963,17.8888888888889,FALSE,27,2,1,1610612738,-0.96551724137931,92.2413793103448,0.330526114926009,0.472405929249083,18,6.51724137931035,4.24137931034483,15.448275862069,20.4137931034483,9.82758620689655,30.1379310344828,15.1034482758621,TRUE,0.363984674329502,1
21300405,1610612760,1610612760,27,7.2962962962963,102.037037037037,0.335200825528825,0.490247421909562,21.1481481481481,8,6.25925925925926,15.6296296296296,21.4074074074074,10.8148148148148,34.8148148148148,20.1481481481481,TRUE,-6,2,0,1610612761,0.12,95.12,0.327235006999294,0.451470607129515,17.68,6.92,4.48,14.32,21.4,11.72,29.64,18.28,FALSE,0.414814814814815,-1
21300406,1610612746,1610612746,29,5.86206896551724,100.931034482759,0.327890691772834,0.499783391174854,22.8965517241379,7.89655172413793,4.41379310344828,13.8965517241379,21.3103448275862,9.82758620689655,31.6206896551724,20.4827586206897,TRUE,4,2,1,1610612750,3.03571428571429,101.428571428571,0.323616729226138,0.439217983773414,22.25,8.96428571428571,2.82142857142857,13.6428571428571,16.4642857142857,13.2142857142857,30.9285714285714,20.7142857142857,FALSE,0.190886699507389,-1
21300407,1610612766,1610612766,29,-1.17241379310345,88.5862068965517,0.294538176307953,0.436035366190045,18.3103448275862,6.37931034482759,5.20689655172414,13.1379310344828,18.7586206896552,10.3793103448276,31.4137931034483,17.9655172413793,FALSE,1,2,1,1610612749,-7.60714285714286,88.6428571428571,0.340736671500473,0.426536446432002,19.5714285714286,6.60714285714286,5.42857142857143,15.6071428571429,19.8928571428571,10.5,28.8928571428571,15.5714285714286,FALSE,0.233990147783251,0
21300408,1610612739,1610612739,27,-5.33333333333333,92.0740740740741,0.333492689178709,0.432397437759431,18.2962962962963,7.14814814814815,4.25925925925926,14.4814814814815,18.5925925925926,11.5555555555556,30.5555555555556,15.2592592592593,FALSE,-23,2,0,1610612765,-1.66666666666667,96.9666666666667,0.291232289969256,0.477603844180278,19.3,8.63333333333333,5.13333333333333,14.7333333333333,19.5666666666667,13.7333333333333,29,16.1666666666667,FALSE,-0.062962962962963,0
21300409,1610612753,1610612753,28,-4.03571428571429,93.1071428571429,0.346987442114831,0.457140730929679,19.25,7.5,4.42857142857143,15.2142857142857,19.8571428571429,9.03571428571429,31.9642857142857,15.25,FALSE,-5,2,0,1610612752,-3.14814814814815,91.1481481481482,0.327774581633466,0.450133414558532,19.4444444444444,8.48148148148148,4.59259259259259,11.9259259259259,21.5185185185185,10.1851851851852,27,13.5555555555556,FALSE,-0.0105820105820106,0
21300410,1610612751,1610612751,27,-4.2962962962963,94.4444444444444,0.341551124234041,0.458254718684856,20.0740740740741,6.59259259259259,3.88888888888889,14.1481481481481,21.5925925925926,9.25925925925926,29.8148148148148,19.1481481481481,FALSE,-17,2,0,1610612754,8.67857142857143,94.9642857142857,0.358185379494967,0.469607127854339,20.1785714285714,7.17857142857143,6,14.8928571428571,18.9642857142857,9.32142857142857,33.3571428571429,17.7857142857143,TRUE,-0.452380952380952,2
21300411,1610612748,1610612748,27,7.66666666666667,100.296296296296,0.369926671196482,0.544624324590228,23.2222222222222,9.40740740740741,4.85185185185185,15.037037037037,19.5185185185185,6.18518518518519,28.5185185185185,17.7037037037037,FALSE,2,2,1,1610612737,2.25,98.0714285714286,0.359245863634567,0.491087821029564,24.6428571428571,8.14285714285714,4.32142857142857,14.3928571428571,18.2142857142857,8.57142857142857,31.0357142857143,15.4285714285714,FALSE,0.205026455026455,0
21300412,1610612745,1610612745,29,4.10344827586207,102.724137931034,0.336663398609382,0.519941364100912,19.8620689655172,7.75862068965517,6.03448275862069,16.7241379310345,20.3448275862069,10.6551724137931,33.5172413793103,21.0344827586207,FALSE,-7,2,0,1610612742,1.17857142857143,99.8214285714286,0.361995715297862,0.481275496022073,22.5,9.03571428571429,4.42857142857143,14.1785714285714,19.4285714285714,9.78571428571429,29.75,15.7142857142857,FALSE,0.0849753694581281,0
21300413,1610612763,1610612763,27,-3.55555555555556,90.1111111111111,0.319767934800614,0.455624072627686,20.4444444444444,6.88888888888889,3.7037037037037,13.6666666666667,19.1111111111111,11.0740740740741,29.6296296296296,15.1481481481481,FALSE,10,2,1,1610612762,-8.51612903225806,89.6774193548387,0.319914952286728,0.443098101189525,19.0322580645161,6.93548387096774,4.74193548387097,15,20.741935483871,11.6451612903226,28.2258064516129,15.3548387096774,FALSE,0.149342891278375,0
21300414,1610612759,1610612759,28,7.39285714285714,99.3214285714286,0.383089376328108,0.501292070875003,23.9642857142857,7.82142857142857,4.07142857142857,14.4285714285714,16.8214285714286,8.57142857142857,32.3571428571429,12.3214285714286,FALSE,13,2,1,1610612761,0.346153846153846,95.4615384615385,0.330033660576244,0.449274283670038,17.8461538461538,6.92307692307692,4.38461538461539,14.3076923076923,21.6923076923077,11.7307692307692,29.6538461538462,18.5,TRUE,0.326923076923077,1
21300415,1610612743,1610612743,27,0.62962962962963,97.4814814814815,0.338324052801308,0.457485363862533,20.7407407407407,7,5.55555555555556,14.3333333333333,21.2222222222222,12.4814814814815,32.4074074074074,17.8888888888889,FALSE,-8,2,0,1610612744,3.13793103448276,99.4137931034483,0.38924928530146,0.470076157423567,21.7586206896552,7.58620689655172,4.72413793103448,16.6896551724138,22.0344827586207,10.5172413793103,33.7586206896552,15.7241379310345,FALSE,0.00127713920817363,0
21300416,1610612756,1610612756,27,2.37037037037037,99.4814814814815,0.367027491695606,0.481942868974132,18,8.18518518518519,4.81481481481481,15.2592592592593,20.5555555555556,10.4444444444444,30.1111111111111,16.8518518518519,FALSE,27,2,1,1610612747,-3,96.25,0.35937314009903,0.453776923123914,22.0714285714286,6.67857142857143,5.89285714285714,14.8214285714286,19.6785714285714,9.64285714285714,31.7142857142857,15.3214285714286,FALSE,0.128306878306878,0
21300417,1610612758,1610612758,27,-3.48148148148148,95.962962962963,0.322417383679148,0.459317097966093,19.962962962963,8.03703703703704,3.40740740740741,13.7777777777778,21.962962962963,10.7037037037037,29.4814814814815,18.3703703703704,FALSE,-13,2,0,1610612740,-0.346153846153846,98.4615384615385,0.361709191294846,0.450155766693815,21.6923076923077,8.5,6.07692307692308,12.6923076923077,20.8076923076923,12.9615384615385,29,17.1538461538462,FALSE,-0.126780626780627,0
21300418,1610612751,1610612751,28,-4.75,94.1428571428571,0.337594628038869,0.458317050160397,20.1071428571429,6.57142857142857,3.89285714285714,14.2857142857143,21.5,9.25,29.7142857142857,19.25,FALSE,-17,2,0,1610612741,-1.44444444444444,88.3703703703704,0.324245690297352,0.428907501272135,21,6.07407407407407,4.62962962962963,15.7407407407407,18.8148148148148,11.8148148148148,31.7777777777778,17.0740740740741,FALSE,-0.0489417989417989,-2
21300419,1610612752,1610612752,28,-2.85714285714286,91.5714285714286,0.333075149296216,0.449991287115507,19.4285714285714,8.28571428571429,4.57142857142857,11.8571428571429,21.5,10.1428571428571,27.3928571428571,13.6071428571429,FALSE,-29,2,0,1610612760,6.82142857142857,101.892857142857,0.334098932691616,0.486889528809019,21,7.96428571428571,6.28571428571429,15.75,21.6428571428571,10.8928571428571,34.7857142857143,20.6785714285714,FALSE,-0.464285714285714,-1
21300420,1610612747,1610612747,29,-3.82758620689655,96.0344827586207,0.357325790440443,0.451696430014497,21.7241379310345,6.62068965517241,5.79310344827586,14.6896551724138,19.6551724137931,9.58620689655172,31.6896551724138,15.6206896551724,FALSE,-6,2,0,1610612748,7.46428571428571,101.035714285714,0.369030275303997,0.545910783043803,23.1071428571429,9.35714285714286,4.89285714285714,14.9642857142857,19.5,6.42857142857143,28.6071428571429,17.75,FALSE,-0.301724137931034,0
21300421,1610612759,1610612759,29,7.58620689655172,99.7586206896552,0.383372651207348,0.500233317923938,24.0689655172414,7.79310344827586,4.17241379310345,14.3793103448276,17,8.82758620689655,32.4137931034483,12.6206896551724,FALSE,-13,2,0,1610612745,3.73333333333333,102.766666666667,0.337721987076789,0.522871423206045,19.9666666666667,7.66666666666667,5.86666666666667,16.7666666666667,20.2666666666667,10.5666666666667,33.3333333333333,21.0333333333333,FALSE,0.158620689655172,0
21300422,1610612744,1610612744,30,3.3,99.0666666666667,0.390857642458078,0.468622638450625,21.6,7.46666666666667,4.83333333333333,16.6333333333333,21.9,10.5333333333333,33.6666666666667,15.5333333333333,FALSE,2,2,1,1610612746,5.8,101.566666666667,0.325006979058567,0.502241591861182,22.9333333333333,8.1,4.3,13.8666666666667,21.3666666666667,10.0333333333333,31.5333333333333,20.5,FALSE,-0.133333333333333,-1
21300423,1610612739,1610612739,28,-5.96428571428571,92.0714285714286,0.331786317626409,0.432430862601356,18.3571428571429,7.07142857142857,4.25,14.6428571428571,18.5,11.6071428571429,30.3928571428571,15.2857142857143,FALSE,-2,2,0,1610612737,2.10344827586207,98.7931034482759,0.36409945454372,0.490487696529451,24.7931034482759,8.10344827586207,4.31034482758621,14.551724137931,18.4827586206897,8.72413793103448,31.1034482758621,15.3793103448276,FALSE,-0.160098522167488,0
21300424,1610612745,1610612745,31,4.03225806451613,103.032258064516,0.342956761687215,0.523174218087015,20.2258064516129,7.51612903225806,5.96774193548387,16.5806451612903,20.1290322580645,10.5806451612903,33.5161290322581,20.6451612903226,TRUE,8,2,1,1610612763,-3.07142857142857,90.6071428571429,0.327990508557735,0.45522480019257,20.5714285714286,6.96428571428571,3.82142857142857,13.4285714285714,18.9642857142857,11.0714285714286,29.6071428571429,15.1428571428571,FALSE,0.184331797235023,-2
21300425,1610612742,1610612742,29,1.37931034482759,100.206896551724,0.366754483735867,0.482223648911814,22.5172413793103,9.17241379310345,4.41379310344828,14.0689655172414,19.5172413793103,9.75862068965517,29.551724137931,15.8620689655172,FALSE,-9,2,0,1610612759,6.9,99.7,0.378926896167103,0.498582348171544,23.8666666666667,7.73333333333333,4.33333333333333,14.2,16.8666666666667,9,32.4,12.8333333333333,TRUE,-0.181609195402299,2
21300426,1610612757,1610612757,29,6.06896551724138,104.655172413793,0.393178791123612,0.463132900438272,22.6896551724138,5.6551724137931,4.41379310344828,13.4827586206897,18.2758620689655,12.7586206896552,31.5862068965517,17.7586206896552,FALSE,4,2,1,1610612746,5.54838709677419,101.612903225806,0.321691341741266,0.504473429911743,22.9032258064516,8.03225806451613,4.45161290322581,13.8387096774194,21.4516129032258,9.90322580645161,31.5483870967742,20.4516129032258,TRUE,0.147942157953281,4
21300427,1610612766,1610612766,30,-1.1,89.3333333333333,0.304328080234943,0.434915488130052,18.7,6.23333333333333,5.26666666666667,12.9666666666667,18.7,10.3333333333333,31.5,17.8666666666667,FALSE,-4,2,0,1610612760,7.58620689655172,102.620689655172,0.341256440759721,0.488491039309857,21.3793103448276,7.96551724137931,6.17241379310345,15.551724137931,21.6206896551724,10.7931034482759,34.8965517241379,20.6551724137931,FALSE,-0.326436781609195,2
21300428,1610612753,1610612753,29,-4.06896551724138,93.2758620689655,0.346056840662595,0.457002257449346,19.4137931034483,7.37931034482759,4.41379310344828,15,19.8965517241379,9.13793103448276,31.9655172413793,15.2758620689655,FALSE,17,2,1,1610612765,-0.870967741935484,97.5483870967742,0.295278560185301,0.478326300819624,19.5483870967742,8.70967741935484,5.12903225806452,14.741935483871,19.5806451612903,13.8709677419355,29.0967741935484,16.0645161290323,FALSE,-0.175750834260289,0
21300429,1610612751,1610612751,29,-5.17241379310345,93.5862068965517,0.336095421798178,0.455284406029707,19.7931034482759,6.58620689655172,3.93103448275862,14.3793103448276,21.4137931034483,9.37931034482759,29.5862068965517,19.3793103448276,FALSE,11,2,1,1610612749,-7.37931034482759,89.3793103448276,0.341302402039866,0.427820297104762,19.8965517241379,6.6551724137931,5.51724137931035,15.5172413793103,20,10.551724137931,29.2413793103448,15.5862068965517,FALSE,0.103448275862069,-2
21300430,1610612752,1610612752,29,-3.75862068965517,91.6551724137931,0.33058530156936,0.450943723432162,19.551724137931,8.17241379310345,4.48275862068965,11.8620689655172,21.5172413793103,10.2068965517241,27.4827586206897,13.551724137931,FALSE,-12,2,0,1610612761,-0.148148148148148,95.5925925925926,0.330155870678358,0.451153013904481,17.962962962963,6.81481481481481,4.40740740740741,14.2592592592593,21.6666666666667,11.7037037037037,29.6296296296296,18.4814814814815,FALSE,-0.0970625798212005,-2
21300431,1610612750,1610612750,29,2.79310344827586,101.931034482759,0.321861920381349,0.442245881816642,22.4137931034483,8.79310344827586,2.82758620689655,13.8965517241379,16.6896551724138,13.4137931034483,31.0689655172414,20.6896551724138,FALSE,22,2,1,1610612764,-0.769230769230769,95.3461538461538,0.37858848793162,0.448336579413984,22.2307692307692,8.38461538461539,4.5,15.0769230769231,18.8461538461538,10.5384615384615,30.3461538461538,15.0769230769231,FALSE,-0.013262599469496,-1
